"","type","Anxiety","AngryHostility","Depression","Selfconsciousness","Impulsiveness","Vulnerability","Warmth","Gregariousnness","Assertiveness","Activity","ExcitementSeeking","PositiveEmotions","Fantasy","Aesthetics","Feeling","Actions","Ideas","Values","Trust","Straightforwardness","Altruism","Compliance","Modesty","TenderMindedness","Competence","Order","Dutifulness","AchievementStriving","SelfDiscipline","Deliberation","target"
"15",5.60279643753727e-09,0.963934731780673,0.972309778950472,0.891764109933548,0.910323077727128,0.868183722441746,0.919433369950048,0.917006288844232,0.876424811055957,0.959032235259535,0.829290352092234,0.953351853649228,0.976739763332948,0.956321858131605,0.863201861853895,0.827560967639523,0.963146997175723,0.923291098552919,0.858012406764501,0.854887729413451,0.907998711778052,0.972301891488943,0.936862422077052,0.926555522641338,0.88513252566299,0.849114054824576,0.969817317849067,0.972973933762043,0.883551210150923,0.945486806676901,0.843517549763155,3.46573590279973
"16",7.667648073722e-53,0.872328081535429,0.923148549363352,0.967781715511535,0.941508908319517,0.968399491016868,0.86242628571257,0.991752397286522,0.966807854822068,0.915388106789049,0.949195432942827,0.959238502789648,0.984915582340736,0.978942440800059,0.968877170210035,0.993124172977482,0.850950410257378,0.951029360491334,0.982389318267506,0.966578729824421,0.831489598069513,0.904726058006573,0.973775660679787,0.927554751192929,0.972517648215344,0.880949681154847,0.914214727261723,0.985497637502733,0.974537944995003,0.983973623341545,0.905056047829201,3.43398720448515
"17",7.667648073722e-53,0.872328081535429,0.923148549363352,0.967781715511535,0.941508908319517,0.968399491016868,0.86242628571257,0.991752397286522,0.966807854822068,0.915388106789049,0.949195432942827,0.959238502789648,0.984915582340736,0.978942440800059,0.968877170210035,0.993124172977482,0.850950410257378,0.951029360491334,0.982389318267506,0.966578729824421,0.831489598069513,0.904726058006573,0.973775660679787,0.927554751192929,0.972517648215344,0.880949681154847,0.914214727261723,0.985497637502733,0.974537944995003,0.983973623341545,0.905056047829201,3.43398720448515
"18",2.08428284258175e-52,0.959284451115268,0.866445019641968,0.960606819195038,0.920462793523207,0.954653086090944,0.907248247793705,0.914397530295723,0.987471528990206,0.970322786770822,0.879762290762863,0.99992700336093,0.933292410834746,0.962156636923427,0.975481131486637,0.928075267560517,0.892958837577127,0.902478945955879,0.950521267533213,0.979771349383395,0.845832754464566,0.959089931269982,0.951988170074861,0.934221478583693,0.985784068405836,0.840256983413967,0.970760635959761,0.936603328181472,0.97271357447533,0.89155158151768,0.849974832024018,3.40119738166216
"19",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.36729582998647
"20",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.36729582998647
"21",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.36729582998647
"22",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.36729582998647
"23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.36729582998647
"24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.36729582998647
"25",1.60381089054864e-28,0.902844134953366,0.960069779133708,0.969590499243512,0.988552807980044,0.946285983322223,0.910841142776089,0.993970093326844,0.969498761503731,0.977149611182371,0.968098105377506,0.931787511115134,0.971449385574265,0.945393580141677,0.982551827278219,0.964771040880951,0.890661265478787,0.984245484437103,0.968292121227317,0.999400877535607,0.960276250711965,0.904998573815959,0.992526853697358,0.972599445948104,0.970199965562288,0.98852017854345,0.92210072143859,0.995750150372646,0.966486706294437,0.951187860571303,0.998105545778486,3.3322045101752
"26",1.60381089054864e-28,0.902844134953366,0.960069779133708,0.969590499243512,0.988552807980044,0.946285983322223,0.910841142776089,0.993970093326844,0.969498761503731,0.977149611182371,0.968098105377506,0.931787511115134,0.971449385574265,0.945393580141677,0.982551827278219,0.964771040880951,0.890661265478787,0.984245484437103,0.968292121227317,0.999400877535607,0.960276250711965,0.904998573815959,0.992526853697358,0.972599445948104,0.970199965562288,0.98852017854345,0.92210072143859,0.995750150372646,0.966486706294437,0.951187860571303,0.998105545778486,3.3322045101752
"27",1.60381089054864e-28,0.902844134953366,0.960069779133708,0.969590499243512,0.988552807980044,0.946285983322223,0.910841142776089,0.993970093326844,0.969498761503731,0.977149611182371,0.968098105377506,0.931787511115134,0.971449385574265,0.945393580141677,0.982551827278219,0.964771040880951,0.890661265478787,0.984245484437103,0.968292121227317,0.999400877535607,0.960276250711965,0.904998573815959,0.992526853697358,0.972599445948104,0.970199965562288,0.98852017854345,0.92210072143859,0.995750150372646,0.966486706294437,0.951187860571303,0.998105545778486,3.3322045101752
"28",1.60381089054864e-28,0.902844134953366,0.960069779133708,0.969590499243512,0.988552807980044,0.946285983322223,0.910841142776089,0.993970093326844,0.969498761503731,0.977149611182371,0.968098105377506,0.931787511115134,0.971449385574265,0.945393580141677,0.982551827278219,0.964771040880951,0.890661265478787,0.984245484437103,0.968292121227317,0.999400877535607,0.960276250711965,0.904998573815959,0.992526853697358,0.972599445948104,0.970199965562288,0.98852017854345,0.92210072143859,0.995750150372646,0.966486706294437,0.951187860571303,0.998105545778486,3.3322045101752
"29",1.60381089054864e-28,0.902844134953366,0.960069779133708,0.969590499243512,0.988552807980044,0.946285983322223,0.910841142776089,0.993970093326844,0.969498761503731,0.977149611182371,0.968098105377506,0.931787511115134,0.971449385574265,0.945393580141677,0.982551827278219,0.964771040880951,0.890661265478787,0.984245484437103,0.968292121227317,0.999400877535607,0.960276250711965,0.904998573815959,0.992526853697358,0.972599445948104,0.970199965562288,0.98852017854345,0.92210072143859,0.995750150372646,0.966486706294437,0.951187860571303,0.998105545778486,3.3322045101752
"30",1.60381089054864e-28,0.902844134953366,0.960069779133708,0.969590499243512,0.988552807980044,0.946285983322223,0.910841142776089,0.993970093326844,0.969498761503731,0.977149611182371,0.968098105377506,0.931787511115134,0.971449385574265,0.945393580141677,0.982551827278219,0.964771040880951,0.890661265478787,0.984245484437103,0.968292121227317,0.999400877535607,0.960276250711965,0.904998573815959,0.992526853697358,0.972599445948104,0.970199965562288,0.98852017854345,0.92210072143859,0.995750150372646,0.966486706294437,0.951187860571303,0.998105545778486,3.3322045101752
"31",2.9374821117108e-30,0.92577571982921,0.995190747202014,0.977564556990913,0.985775704705333,0.931769868583179,0.956073509105325,0.990978071892705,0.986545820055845,0.922086393686871,0.942358431447253,0.958505615808894,0.948323117526955,0.956303628728598,0.995165297492421,0.957041393006272,0.940854564331795,0.971019606541783,0.962069756003364,0.987467802498545,0.886094745956801,0.956161530748909,0.969921584448257,0.98228125441375,0.997697218982092,0.913587107518786,0.935944370805592,0.942063092504653,0.974401930098239,0.988072803479182,0.927405056929319,3.29583686600433
"32",2.9374821117108e-30,0.92577571982921,0.995190747202014,0.977564556990913,0.985775704705333,0.931769868583179,0.956073509105325,0.990978071892705,0.986545820055845,0.922086393686871,0.942358431447253,0.958505615808894,0.948323117526955,0.956303628728598,0.995165297492421,0.957041393006272,0.940854564331795,0.971019606541783,0.962069756003364,0.987467802498545,0.886094745956801,0.956161530748909,0.969921584448257,0.98228125441375,0.997697218982092,0.913587107518786,0.935944370805592,0.942063092504653,0.974401930098239,0.988072803479182,0.927405056929319,3.29583686600433
"33",2.9374821117108e-30,0.92577571982921,0.995190747202014,0.977564556990913,0.985775704705333,0.931769868583179,0.956073509105325,0.990978071892705,0.986545820055845,0.922086393686871,0.942358431447253,0.958505615808894,0.948323117526955,0.956303628728598,0.995165297492421,0.957041393006272,0.940854564331795,0.971019606541783,0.962069756003364,0.987467802498545,0.886094745956801,0.956161530748909,0.969921584448257,0.98228125441375,0.997697218982092,0.913587107518786,0.935944370805592,0.942063092504653,0.974401930098239,0.988072803479182,0.927405056929319,3.29583686600433
"34",0.0183156388887342,0.995808428579373,0.983824228146793,0.997535408650139,0.99612513899053,0.91048299153504,0.985273737792029,0.992615684024663,0.996211671239327,0.948063585249263,0.927399726061815,0.995350529391683,0.974560539633506,0.995234957336081,0.998918888015388,0.938949198348514,0.985280541111192,0.984347215060363,0.982450424796728,0.983505377775675,0.920463012760821,0.980438778648858,0.973040837308962,0.969744661923313,0.989170581439883,0.928114923756998,0.990237961704144,0.950279067740796,0.995218325263719,0.975388422921777,0.931569663064758,3.25809653802148
"35",0.0183156388887342,0.995808428579373,0.983824228146793,0.997535408650139,0.99612513899053,0.91048299153504,0.985273737792029,0.992615684024663,0.996211671239327,0.948063585249263,0.927399726061815,0.995350529391683,0.974560539633506,0.995234957336081,0.998918888015388,0.938949198348514,0.985280541111192,0.984347215060363,0.982450424796728,0.983505377775675,0.920463012760821,0.980438778648858,0.973040837308962,0.969744661923313,0.989170581439883,0.928114923756998,0.990237961704144,0.950279067740796,0.995218325263719,0.975388422921777,0.931569663064758,3.25809653802148
"36",0.0183156388887342,0.995808428579373,0.983824228146793,0.997535408650139,0.99612513899053,0.91048299153504,0.985273737792029,0.992615684024663,0.996211671239327,0.948063585249263,0.927399726061815,0.995350529391683,0.974560539633506,0.995234957336081,0.998918888015388,0.938949198348514,0.985280541111192,0.984347215060363,0.982450424796728,0.983505377775675,0.920463012760821,0.980438778648858,0.973040837308962,0.969744661923313,0.989170581439883,0.928114923756998,0.990237961704144,0.950279067740796,0.995218325263719,0.975388422921777,0.931569663064758,3.2188758248682
"37",0.0183156388887342,0.995808428579373,0.983824228146793,0.997535408650139,0.99612513899053,0.91048299153504,0.985273737792029,0.992615684024663,0.996211671239327,0.948063585249263,0.927399726061815,0.995350529391683,0.974560539633506,0.995234957336081,0.998918888015388,0.938949198348514,0.985280541111192,0.984347215060363,0.982450424796728,0.983505377775675,0.920463012760821,0.980438778648858,0.973040837308962,0.969744661923313,0.989170581439883,0.928114923756998,0.990237961704144,0.950279067740796,0.995218325263719,0.975388422921777,0.931569663064758,3.2188758248682
"38",0.0183156388887342,0.995808428579373,0.983824228146793,0.997535408650139,0.99612513899053,0.91048299153504,0.985273737792029,0.992615684024663,0.996211671239327,0.948063585249263,0.927399726061815,0.995350529391683,0.974560539633506,0.995234957336081,0.998918888015388,0.938949198348514,0.985280541111192,0.984347215060363,0.982450424796728,0.983505377775675,0.920463012760821,0.980438778648858,0.973040837308962,0.969744661923313,0.989170581439883,0.928114923756998,0.990237961704144,0.950279067740796,0.995218325263719,0.975388422921777,0.931569663064758,3.2188758248682
"39",0.0183156388887342,0.995808428579373,0.983824228146793,0.997535408650139,0.99612513899053,0.91048299153504,0.985273737792029,0.992615684024663,0.996211671239327,0.948063585249263,0.927399726061815,0.995350529391683,0.974560539633506,0.995234957336081,0.998918888015388,0.938949198348514,0.985280541111192,0.984347215060363,0.982450424796728,0.983505377775675,0.920463012760821,0.980438778648858,0.973040837308962,0.969744661923313,0.989170581439883,0.928114923756998,0.990237961704144,0.950279067740796,0.995218325263719,0.975388422921777,0.931569663064758,3.2188758248682
"40",2.9374821117108e-30,0.917555049409257,0.979965986376419,0.97499801120583,0.990196897208707,0.961769145444749,0.937646608598801,0.99918102052725,0.979834936514646,0.936759401534289,0.95835207091343,0.949368389541784,0.956510660737491,0.953012234645038,0.986955782580725,0.972776510700986,0.921694812354318,0.975517239942729,0.959508741431982,0.985609977673892,0.896991757157696,0.938680431080556,0.982204579046569,0.993099623444324,0.985466540329287,0.925606058805458,0.928624510625015,0.960219025282326,0.969913796920451,0.984991359978799,0.938511848509946,3.17805383034795
"41",2.9374821117108e-30,0.917555049409257,0.979965986376419,0.97499801120583,0.990196897208707,0.961769145444749,0.937646608598801,0.99918102052725,0.979834936514646,0.936759401534289,0.95835207091343,0.949368389541784,0.956510660737491,0.953012234645038,0.986955782580725,0.972776510700986,0.921694812354318,0.975517239942729,0.959508741431982,0.985609977673892,0.896991757157696,0.938680431080556,0.982204579046569,0.993099623444324,0.985466540329287,0.925606058805458,0.928624510625015,0.960219025282326,0.969913796920451,0.984991359978799,0.938511848509946,3.17805383034795
"42",2.9374821117108e-30,0.917555049409257,0.979965986376419,0.97499801120583,0.990196897208707,0.961769145444749,0.937646608598801,0.99918102052725,0.979834936514646,0.936759401534289,0.95835207091343,0.949368389541784,0.956510660737491,0.953012234645038,0.986955782580725,0.972776510700986,0.921694812354318,0.975517239942729,0.959508741431982,0.985609977673892,0.896991757157696,0.938680431080556,0.982204579046569,0.993099623444324,0.985466540329287,0.925606058805458,0.928624510625015,0.960219025282326,0.969913796920451,0.984991359978799,0.938511848509946,3.17805383034795
"43",2.9374821117108e-30,0.917555049409257,0.979965986376419,0.97499801120583,0.990196897208707,0.961769145444749,0.937646608598801,0.99918102052725,0.979834936514646,0.936759401534289,0.95835207091343,0.949368389541784,0.956510660737491,0.953012234645038,0.986955782580725,0.972776510700986,0.921694812354318,0.975517239942729,0.959508741431982,0.985609977673892,0.896991757157696,0.938680431080556,0.982204579046569,0.993099623444324,0.985466540329287,0.925606058805458,0.928624510625015,0.960219025282326,0.969913796920451,0.984991359978799,0.938511848509946,3.17805383034795
"44",2.9374821117108e-30,0.917555049409257,0.979965986376419,0.97499801120583,0.990196897208707,0.961769145444749,0.937646608598801,0.99918102052725,0.979834936514646,0.936759401534289,0.95835207091343,0.949368389541784,0.956510660737491,0.953012234645038,0.986955782580725,0.972776510700986,0.921694812354318,0.975517239942729,0.959508741431982,0.985609977673892,0.896991757157696,0.938680431080556,0.982204579046569,0.993099623444324,0.985466540329287,0.925606058805458,0.928624510625015,0.960219025282326,0.969913796920451,0.984991359978799,0.938511848509946,3.17805383034795
"45",2.9374821117108e-30,0.917555049409257,0.979965986376419,0.97499801120583,0.990196897208707,0.961769145444749,0.937646608598801,0.99918102052725,0.979834936514646,0.936759401534289,0.95835207091343,0.949368389541784,0.956510660737491,0.953012234645038,0.986955782580725,0.972776510700986,0.921694812354318,0.975517239942729,0.959508741431982,0.985609977673892,0.896991757157696,0.938680431080556,0.982204579046569,0.993099623444324,0.985466540329287,0.925606058805458,0.928624510625015,0.960219025282326,0.969913796920451,0.984991359978799,0.938511848509946,3.17805383034795
"46",7.0954741622847e-23,0.95865249520509,0.847657418062635,0.974955798043523,0.934903730420022,0.997895586324176,0.96711466298081,0.87139504327456,0.979875960486886,0.954885863898769,0.890746497068525,0.978089504430232,0.882649220147033,0.932083739188859,0.931888694960464,0.923317336274291,0.946488020444821,0.888587729402108,0.937789732531334,0.947666519184653,0.937268792270029,0.998096262609379,0.891311055067452,0.982784935226354,0.945717002217359,0.877644982797561,0.974464470144839,0.872584232415907,0.985084439169561,0.870011183443902,0.87464552246291,3.13549421592915
"47",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"48",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"49",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"50",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"51",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"52",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"53",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"54",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"55",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
"56",2.6102790696677e-23,0.942267185076272,0.927609658709941,0.94606910398794,0.928116607585021,0.96217509119586,0.902050184948239,0.982804878457966,0.953800247971869,0.992735727428924,0.992797056055803,0.999235970013065,0.962847105406926,0.97687421534921,0.964192937325685,0.963667403379147,0.904444153769644,0.923468155433979,0.979316181592878,0.954465374281556,0.938375497500184,0.946206293509791,0.996042131276069,0.944286320262231,0.970278153035453,0.96427551779646,0.976783189020983,0.955926281966394,0.949591654557102,0.972237576564649,0.97590156649122,3.09104245335832
